Gas Injection Rate (GRATES),Water Injection Rate (WRATES),oil_pro_vol,wat_inj_vol,wat_pro_vol,gas_inj_vol,gas_pro_vol,gas_retained,co2_injected,co2_backprod,co2_retained,prod_bhp,inj_bhp,ratio_oil_to_inj_vol
2747.110865964485,9687.962170691659,16396732.0,17680530.0,251809.0,5013477.5,10961800.0,-5948322.5,0.0,0.0,0.0,2400.0,0.0,0.7225137296707071
3088.519766101347,6761.692180858301,12904164.0,12340088.0,209081.5625,5636548.5,8984131.0,-3347582.5,0.0,0.0,0.0,2400.0,0.0,0.7178297230407924
1974.6223595444976,11328.726645060533,17846096.0,20674926.0,311354.0625,3603685.75,11203503.0,-7599817.25,0.0,0.0,0.0,2400.0,0.0,0.735054219070001
4774.15426566572,9647.330328649165,17439324.0,17606378.0,278411.25,8712832.0,13346255.0,-4633423.0,0.0,0.0,0.0,2400.0,0.0,0.6626081861879592
2831.1617406453493,6811.28345865426,12814204.0,12430592.0,206065.734375,5166870.0,8714246.0,-3547376.0,0.0,0.0,0.0,2400.0,0.0,0.7281847802825203
4429.439786593663,6679.09284904341,13599711.0,12189344.0,224382.484375,8083727.5,10558442.0,-2474714.5,0.0,0.0,0.0,2400.0,0.0,0.6708263718203726
4146.507946571217,9196.460693837213,16549520.0,16783540.0,261030.140625,7567377.0,12246269.0,-4678892.0,0.0,0.0,0.0,2400.0,0.0,0.6796261512451461
3067.853753020327,7812.290858147451,14217757.0,14257431.0,225303.921875,5598833.0,9819485.0,-4220652.0,0.0,0.0,0.0,2400.0,0.0,0.7160338420157991
2841.4782757443168,6068.6875532856875,11884817.0,11075355.0,194578.0625,5185698.0,8121071.0,-2935373.0,0.0,0.0,0.0,2400.0,0.0,0.730876223083462
1111.9314708664674,12803.169613871407,18566466.0,23365784.0,822680.3125,2029274.875,10989591.0,-8960316.125,0.0,0.0,0.0,2400.0,0.0,0.7311054521034261
2311.352466025355,13841.214871963039,19206618.0,25048956.0,2434193.0,4218218.5,12062262.0,-7844043.5,0.0,0.0,0.0,2400.0,0.0,0.6562511868031539
3360.506384184568,13608.436088534081,19471008.0,24580640.0,2420324.0,6132924.0,12923296.0,-6790372.0,0.0,0.0,0.0,2400.0,0.0,0.6339546918097815
3346.8539225769737,14883.110140818515,19625270.0,26250522.0,3900058.5,6108008.5,12833540.0,-6725531.5,0.0,0.0,0.0,2400.0,0.0,0.6064944760084208
2522.7801971048075,14095.048692476672,19291972.0,25385638.0,2811311.25,4604074.0,12213305.0,-7609231.0,0.0,0.0,0.0,2400.0,0.0,0.6432863376613953
4552.231654319735,7432.636736149826,14607620.0,13564562.0,237289.21875,8307823.0,11322709.0,-3014886.0,0.0,0.0,0.0,2400.0,0.0,0.6678567517899854
2995.169354414711,14704.536007982417,19495588.0,26084684.0,3604489.5,5466184.0,12562377.0,-7096193.0,0.0,0.0,0.0,2400.0,0.0,0.6179097196311684
2640.671940582497,9349.297478662498,15890126.0,17062468.0,243760.015625,4819226.5,10557312.0,-5738085.5,0.0,0.0,0.0,2400.0,0.0,0.7261835229442583
1765.0728064700716,7764.636516439405,13295168.0,14170462.0,203006.234375,3221257.75,8240173.0,-5018915.25,0.0,0.0,0.0,2400.0,0.0,0.7644539005408019
2039.7166370142431,13406.968209787983,19043276.0,24448816.0,1769546.25,3722482.75,11841277.0,-8118794.25,0.0,0.0,0.0,2400.0,0.0,0.6759814721002169
3871.4983261650423,7603.074461844581,14411117.0,13875611.0,232187.984375,7065484.5,10625840.0,-3560355.5,0.0,0.0,0.0,2400.0,0.0,0.6881739782906773
2577.948089138873,13445.766156881367,19200576.0,24462666.0,2016099.625,4704755.5,12306137.0,-7601381.5,0.0,0.0,0.0,2400.0,0.0,0.6582884263526688
2299.3705943603436,13568.102576967189,19150608.0,24661046.0,2101807.5,4196351.5,12054251.0,-7857899.5,0.0,0.0,0.0,2400.0,0.0,0.6636290746592793
1277.9363302708623,5707.022380722272,10304200.0,10415316.0,157123.609375,2332233.75,6041986.0,-3709752.25,0.0,0.0,0.0,2400.0,0.0,0.8083278906207053
