Gas Injection Rate (GRATES),Water Injection Rate (WRATES),oil_pro_vol,wat_inj_vol,wat_pro_vol,gas_inj_vol,gas_pro_vol,gas_retained,co2_injected,co2_backprod,co2_retained,prod_bhp,inj_bhp,ratio_oil_to_inj_vol
3033.698980467846,14964.194794391173,19421540.0,26706186.0,3215725.0,5536500.5,14034852.0,-8498351.5,5536482.5,2910194.5,2626288.0,2400.0,0.0,0.6023548937214025
3045.746714651592,10317.115811988753,16326405.0,18828736.0,217489.890625,5558488.0,12867745.0,-7309257.0,5558445.5,3515981.75,2042463.75,2400.0,0.0,0.6694654955397957
2547.7802583678376,8179.81007661633,13379488.0,14928153.0,184387.953125,4649699.0,10407334.0,-5757635.0,4649642.5,2743563.0,1906079.5,2400.0,0.0,0.6833991798487393
1263.445235075497,12861.957360774742,18610882.0,23473072.0,659138.5,2305787.5,11627078.0,-9321290.5,2305817.5,966764.3125,1339053.1875,2400.0,0.0,0.7219435755100027
3256.613303048076,11930.697363378116,18393518.0,21773522.0,289586.875,5943319.5,14292089.0,-8348769.5,5943288.0,3756285.25,2187002.75,2400.0,0.0,0.6636224405295242
3173.2136044141143,13748.83827240142,19294548.0,25022308.0,1710839.25,5791115.0,14332424.0,-8541309.0,5791095.0,3280505.5,2510589.5,2400.0,0.0,0.6261734699192621
3601.2707099533454,14528.208353249755,19474962.0,26119588.0,2704503.5,6572319.0,14891930.0,-8319611.0,6572325.0,3736671.75,2835653.25,2400.0,0.0,0.5957120213268684
4120.344241314855,7558.261764556168,12905044.0,13793828.0,178488.828125,7519628.0,12412483.0,-4892855.0,7519629.5,5020474.5,2499155.0,2400.0,0.0,0.6054881010381423
3470.096508939271,9487.09408359166,15314855.0,17313946.0,205529.515625,6332926.0,12915097.0,-6582171.0,6332900.5,4142749.75,2190150.75,2400.0,0.0,0.6476482386338456
2744.8572491051605,8720.955908914206,14130685.0,15915745.0,192697.046875,5009364.5,11160225.0,-6150860.5,5009349.5,3066176.0,1943173.5,2400.0,0.0,0.675298019348477
3408.9708332213186,14924.543225715486,19489456.0,26630026.0,3183213.75,6221372.0,14572159.0,-8350787.0,6221374.5,3408598.5,2812776.0,2400.0,0.0,0.5932610843532443
